"fl_date","mkt_unique_carrier","branded_code_share","mkt_carrier","mkt_carrier_fl_num","op_unique_carrier","tail_num","op_carrier_fl_num","origin_airport_id","origin","origin_city_name","dest_airport_id","dest","dest_city_name","crs_dep_time","dep_time","dep_delay","taxi_out","wheels_off","wheels_on","taxi_in","crs_arr_time","arr_time","arr_delay","cancelled","cancellation_code","diverted","dup","crs_elapsed_time","actual_elapsed_time","air_time","flights","distance","carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay","first_dep_time","total_add_gtime","longest_add_gtime","no_name"
"2018-01-01","HA","HA","HA",21,"HA","N384HA",21,14747,"SEA","Seattle, WA",12173,"HNL","Honolulu, HI",845,845,0,11,856,1228,5,1310,1233,-37,0,"",0,"N",385,348,332,1,2677,NULL,NULL,NULL,NULL,NULL,"",NULL,NULL,NULL
"2018-06-01","HA","HA","HA",379,"HA","N493HA",379,13830,"OGG","Kahului, HI",12982,"LIH","Lihue, HI",1648,1700,12,5,1705,1742,6,1735,1748,13,0,NULL,0,"N",47,48,37,1,201,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-01-01","HA","HA","HA",62,"HA","N588HA",62,12758,"KOA","Kona, HI",12892,"LAX","Los Angeles, CA",1635,1634,-1,12,1646,2339,22,2355,1,6,0,"",0,"N",320,327,293,1,2504,NULL,NULL,NULL,NULL,NULL,"",NULL,NULL,NULL
"2018-04-01","HA","HA","HA",162,"HA","N492HA",162,12173,"HNL","Honolulu, HI",12402,"ITO","Hilo, HI",1341,1337,-4,20,1357,1433,6,1437,1439,2,0,NULL,0,"N",56,62,36,1,216,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-12-01","HA","HA","HA",155,"HA","N475HA",155,13830,"OGG","Kahului, HI",12173,"HNL","Honolulu, HI",807,806,-1,6,812,837,5,846,842,-4,0,NULL,0,"N",39,36,25,1,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-08-01","HA","HA","HA",5,"HA","N382HA",5,12889,"LAS","Las Vegas, NV",12173,"HNL","Honolulu, HI",1820,1835,15,13,1848,2140,7,2135,2147,12,0,NULL,0,"N",375,372,352,1,2762,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-05-01","HA","HA","HA",48,"HA","N582HA",48,12173,"HNL","Honolulu, HI",13796,"OAK","Oakland, CA",1215,1224,9,17,1241,2022,5,2030,2027,-3,0,NULL,0,"N",315,303,281,1,2409,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-06-01","HA","HA","HA",376,"HA","N483HA",376,12173,"HNL","Honolulu, HI",13830,"OGG","Kahului, HI",1855,1849,-6,10,1859,1920,4,1934,1924,-10,0,NULL,0,"N",39,35,21,1,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-06-01","HA","HA_CODESHARE","HA",621,"EM","N805HC",621,12492,"JHM","Kapalua, HI",12173,"HNL","Honolulu, HI",830,822,-8,NULL,NULL,NULL,NULL,906,858,-8,0,NULL,0,"N",36,36,NULL,1,84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-07-01","HA","HA","HA",503,"HA","N486HA",503,12173,"HNL","Honolulu, HI",12982,"LIH","Lihue, HI",1605,1559,-6,12,1611,1632,6,1646,1638,-8,0,NULL,0,"N",41,39,21,1,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-08-01","HA","HA","HA",4,"HA","N396HA",4,12173,"HNL","Honolulu, HI",12892,"LAX","Los Angeles, CA",2210,2211,1,16,2227,602,11,630,613,-17,0,NULL,0,"N",320,302,275,1,2556,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
