"fl_date","mkt_unique_carrier","branded_code_share","mkt_carrier","mkt_carrier_fl_num","op_unique_carrier","tail_num","op_carrier_fl_num","origin_airport_id","origin","origin_city_name","dest_airport_id","dest","dest_city_name","crs_dep_time","dep_time","dep_delay","taxi_out","wheels_off","wheels_on","taxi_in","crs_arr_time","arr_time","arr_delay","cancelled","cancellation_code","diverted","dup","crs_elapsed_time","actual_elapsed_time","air_time","flights","distance","carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay","first_dep_time","total_add_gtime","longest_add_gtime","no_name"
"2018-12-01","DL","DL_CODESHARE","DL",5868,"YX","N210JQ",5868,12953,"LGA","New York, NY",10994,"CHS","Charleston, SC",915,918,3,17,935,1114,5,1152,1119,-33,0,NULL,0,"N",157,121,99,1,641,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-02-01","DL","DL_CODESHARE","DL",3463,"9E","N8908D",3463,11953,"GNV","Gainesville, FL",10397,"ATL","Atlanta, GA",720,711,-9,18,729,823,8,844,831,-13,0,NULL,0,"N",84,80,54,1,300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-09-01","DL","DL","DL",48,"DL","N371NB",48,13303,"MIA","Miami, FL",12478,"JFK","New York, NY",1528,1530,2,15,1545,1809,21,1835,1830,-5,0,NULL,0,"N",187,180,144,1,1089,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-04-01","DL","DL_CODESHARE","DL",3294,"9E","N132EV",3294,11433,"DTW","Detroit, MI",14576,"ROC","Rochester, NY",2212,2207,-5,16,2223,2309,6,2328,2315,-13,0,NULL,0,"N",76,68,46,1,296,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-11-01","DL","DL_CODESHARE","DL",5054,"9E","N304PQ",5054,11423,"DSM","Des Moines, IA",13487,"MSP","Minneapolis, MN",1727,1723,-4,11,1734,1822,12,1849,1834,-15,0,NULL,0,"N",82,71,48,1,232,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-10-01","DL","DL_CODESHARE","DL",5042,"9E","N934XJ",5042,15412,"TYS","Knoxville, TN",13487,"MSP","Minneapolis, MN",745,744,-1,12,756,903,8,918,911,-7,0,NULL,0,"N",153,147,127,1,792,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-10-01","DL","DL_CODESHARE","DL",5549,"9E","N296PQ",5549,10721,"BOS","Boston, MA",10994,"CHS","Charleston, SC",1050,1050,0,17,1107,1259,4,1324,1303,-21,0,NULL,0,"N",154,133,112,1,818,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-09-01","DL","DL","DL",10,"DL","N911DA",10,11292,"DEN","Denver, CO",13487,"MSP","Minneapolis, MN",1356,1351,-5,8,1359,1624,3,1651,1627,-24,0,NULL,0,"N",115,96,85,1,680,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-11-01","DL","DL_CODESHARE","DL",5056,"9E","N8908D",5056,10397,"ATL","Atlanta, GA",11150,"CSG","Columbus, GA",1030,1027,-3,16,1043,1105,1,1120,1106,-14,0,NULL,0,"N",50,39,22,1,83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-01-01","DL","DL_CODESHARE","DL",3513,"9E","N316PQ",3513,10397,"ATL","Atlanta, GA",11995,"GSO","Greensboro/High Point, NC",1500,1456,-4,20,1516,1604,2,1618,1606,-12,0,"",0,"N",78,70,48,1,306,NULL,NULL,NULL,NULL,NULL,"",NULL,NULL,NULL
"2018-05-01","DL","DL_CODESHARE","DL",5545,"EV","N713EV",5545,12945,"LEX","Lexington, KY",10397,"ATL","Atlanta, GA",1005,1001,-4,12,1013,1116,5,1129,1121,-8,0,NULL,0,"N",84,80,63,1,304,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-05-01","DL","DL_CODESHARE","DL",5781,"OO","N814SK",4864,14869,"SLC","Salt Lake City, UT",12954,"LGB","Long Beach, CA",835,835,0,19,854,943,3,938,946,8,0,NULL,0,"N",123,131,109,1,588,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-01-01","DL","DL_CODESHARE","DL",3468,"9E","N292PQ",3468,15380,"TVC","Traverse City, MI",11433,"DTW","Detroit, MI",615,611,-4,26,637,712,9,738,721,-17,0,"",0,"N",83,70,35,1,207,NULL,NULL,NULL,NULL,NULL,"",NULL,NULL,NULL
"2018-09-01","DL","DL","DL",4,"DL","N178DN",4,12892,"LAX","Los Angeles, CA",12478,"JFK","New York, NY",915,910,-5,32,942,1739,9,1756,1748,-8,0,NULL,0,"N",341,338,297,1,2475,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-07-01","DL","DL_CODESHARE","DL",5868,"YX","N810MD",5868,12953,"LGA","New York, NY",14492,"RDU","Raleigh/Durham, NC",1230,1219,-11,19,1238,1343,8,1430,1351,-39,0,NULL,0,"N",120,92,65,1,431,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-11-01","DL","DL_CODESHARE","DL",5056,"9E","N8908D",5056,11150,"CSG","Columbus, GA",10397,"ATL","Atlanta, GA",1145,1145,0,11,1156,1219,11,1240,1230,-10,0,NULL,0,"N",55,45,23,1,83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
