"fl_date","mkt_unique_carrier","branded_code_share","mkt_carrier","mkt_carrier_fl_num","op_unique_carrier","tail_num","op_carrier_fl_num","origin_airport_id","origin","origin_city_name","dest_airport_id","dest","dest_city_name","crs_dep_time","dep_time","dep_delay","taxi_out","wheels_off","wheels_on","taxi_in","crs_arr_time","arr_time","arr_delay","cancelled","cancellation_code","diverted","dup","crs_elapsed_time","actual_elapsed_time","air_time","flights","distance","carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay","first_dep_time","total_add_gtime","longest_add_gtime","no_name"
"2019-09-01","F9","F9","F9",2019,"F9","N205FR",2019,11109,"COS","Colorado Springs, CO",12889,"LAS","Las Vegas, NV",1635,1625,-10,10,1635,1659,12,1737,1711,-26,0,NULL,0,"N",122,106,84,1,604,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-06-01","F9","F9","F9",1682,"F9",NULL,1682,14492,"RDU","Raleigh/Durham, NC",10721,"BOS","Boston, MA",757,NULL,NULL,NULL,NULL,NULL,NULL,956,NULL,NULL,1,"A",0,"N",119,NULL,NULL,1,612,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-02","F9","F9","F9",2862,"F9",NULL,2862,13577,"MYR","Myrtle Beach, SC",12391,"ISP","Islip, NY",1010,NULL,NULL,NULL,NULL,NULL,NULL,1152,NULL,NULL,1,"B",0,"N",102,NULL,NULL,1,586,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-01","F9","F9","F9",1107,"F9",NULL,1107,13204,"MCO","Orlando, FL",12951,"LFT","Lafayette, LA",946,NULL,NULL,NULL,NULL,NULL,NULL,1104,NULL,NULL,1,"A",0,"N",138,NULL,NULL,1,656,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-01","F9","F9","F9",1027,"F9",NULL,1027,13204,"MCO","Orlando, FL",10685,"BMI","Bloomington/Normal, IL",1551,NULL,NULL,NULL,NULL,NULL,NULL,1731,NULL,NULL,1,"B",0,"N",160,NULL,NULL,1,936,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-01","F9","F9","F9",2501,"F9","N201FR",2501,10792,"BUF","Buffalo, NY",15304,"TPA","Tampa, FL",1050,1100,10,13,1113,1341,6,1359,1347,-12,0,NULL,0,"N",189,167,148,1,1053,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-01","F9","F9","F9",883,"F9","N205FR",883,15356,"TTN","Trenton, NJ",11057,"CLT","Charlotte, NC",1855,1902,7,11,1913,2038,13,2044,2051,7,0,NULL,0,"N",109,109,85,1,484,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-01","F9","F9","F9",503,"F9","N202FR",503,12953,"LGA","New York, NY",11292,"DEN","Denver, CO",2246,2236,-10,16,2252,34,9,112,43,-29,0,NULL,0,"N",266,247,222,1,1620,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-05-01","F9","F9","F9",391,"F9","N201FR",391,10693,"BNA","Nashville, TN",11292,"DEN","Denver, CO",600,702,62,27,729,849,7,801,856,55,0,NULL,0,"N",181,174,140,1,1014,55,0,0,0,0,NULL,NULL,NULL,NULL
"2019-01-01","F9","F9","F9",1020,"F9","N201FR",1020,13204,"MCO","Orlando, FL",15096,"SYR","Syracuse, NY",1247,1238,-9,10,1248,1500,4,1527,1504,-23,0,NULL,0,"N",160,146,132,1,1053,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-01","F9","F9","F9",1106,"F9",NULL,1106,12951,"LFT","Lafayette, LA",13204,"MCO","Orlando, FL",1154,NULL,NULL,NULL,NULL,NULL,NULL,1459,NULL,NULL,1,"A",0,"N",125,NULL,NULL,1,656,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-10-01","F9","F9","F9",535,"F9","N201FR",535,11278,"DCA","Washington, DC",11292,"DEN","Denver, CO",700,653,-7,10,703,834,5,909,839,-30,0,NULL,0,"N",249,226,211,1,1476,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-01","F9","F9","F9",635,"F9","N216FR",635,15370,"TUL","Tulsa, OK",11292,"DEN","Denver, CO",1530,1528,-2,19,1547,1624,12,1621,1636,15,0,NULL,0,"N",111,128,97,1,541,0,0,15,0,0,NULL,NULL,NULL,NULL
"2019-07-01","F9","F9","F9",1118,"F9",NULL,1118,13204,"MCO","Orlando, FL",13230,"MDT","Harrisburg, PA",1347,NULL,NULL,NULL,NULL,NULL,NULL,1613,NULL,NULL,1,"A",0,"N",146,NULL,NULL,1,851,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-12-03","F9","F9","F9",811,"F9",NULL,811,15356,"TTN","Trenton, NJ",11697,"FLL","Fort Lauderdale, FL",1156,NULL,NULL,NULL,NULL,NULL,NULL,1442,NULL,NULL,1,"A",0,"N",166,NULL,NULL,1,1026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-06-01","F9","F9","F9",883,"F9","N220FR",883,15356,"TTN","Trenton, NJ",11057,"CLT","Charlotte, NC",1144,1152,8,14,1206,1320,10,1333,1330,-3,0,NULL,0,"N",109,98,74,1,484,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-01","F9","F9","F9",2534,"F9","N201FR",2534,15304,"TPA","Tampa, FL",14307,"PVD","Providence, RI",1449,1444,-5,14,1458,1720,7,1747,1727,-20,0,NULL,0,"N",178,163,142,1,1136,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-02","F9","F9","F9",2426,"F9",NULL,2426,14679,"SAN","San Diego, CA",11042,"CLE","Cleveland, OH",955,NULL,NULL,NULL,NULL,NULL,NULL,1734,NULL,NULL,1,"A",0,"N",279,NULL,NULL,1,2026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-03-01","F9","F9","F9",1906,"F9","N312FR",1906,14908,"SNA","Santa Ana, CA",10423,"AUS","Austin, TX",1014,1015,1,18,1033,1442,6,1513,1448,-25,0,NULL,0,"N",179,153,129,1,1209,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-07-01","F9","F9","F9",811,"F9",NULL,811,15356,"TTN","Trenton, NJ",11697,"FLL","Fort Lauderdale, FL",1109,NULL,NULL,NULL,NULL,NULL,NULL,1355,NULL,NULL,1,"A",0,"N",166,NULL,NULL,1,1026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-03-01","F9","F9","F9",243,"F9","N230FR",243,12266,"IAH","Houston, TX",11292,"DEN","Denver, CO",515,519,4,11,530,651,15,657,706,9,0,NULL,0,"N",162,167,141,1,862,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-02","F9","F9","F9",1055,"F9",NULL,1055,11066,"CMH","Columbus, OH",13204,"MCO","Orlando, FL",1026,NULL,NULL,NULL,NULL,NULL,NULL,1248,NULL,NULL,1,"A",0,"N",142,NULL,NULL,1,802,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-01","F9","F9","F9",1222,"F9","N205FR",1222,15304,"TPA","Tampa, FL",15356,"TTN","Trenton, NJ",1539,1609,30,14,1623,1820,5,1815,1825,10,0,NULL,0,"N",156,136,117,1,955,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-06-01","F9","F9","F9",1683,"F9",NULL,1683,10721,"BOS","Boston, MA",14492,"RDU","Raleigh/Durham, NC",1046,NULL,NULL,NULL,NULL,NULL,NULL,1252,NULL,NULL,1,"A",0,"N",126,NULL,NULL,1,612,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-01","F9","F9","F9",776,"F9","N205FR",776,12889,"LAS","Las Vegas, NV",11292,"DEN","Denver, CO",1715,1934,139,23,1957,2238,13,2016,2251,155,0,NULL,0,"N",121,137,101,1,628,15,0,16,0,124,NULL,NULL,NULL,NULL
"2019-12-03","F9","F9","F9",615,"F9",NULL,615,13303,"MIA","Miami, FL",11292,"DEN","Denver, CO",730,NULL,NULL,NULL,NULL,NULL,NULL,1000,NULL,NULL,1,"B",0,"N",270,NULL,NULL,1,1709,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-12-03","F9","F9","F9",812,"F9",NULL,812,11697,"FLL","Fort Lauderdale, FL",15356,"TTN","Trenton, NJ",1547,NULL,NULL,NULL,NULL,NULL,NULL,1839,NULL,NULL,1,"A",0,"N",172,NULL,NULL,1,1026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-01","F9","F9","F9",1221,"F9","N205FR",1221,15356,"TTN","Trenton, NJ",15304,"TPA","Tampa, FL",1200,1200,0,15,1215,1444,26,1449,1510,21,0,NULL,0,"N",169,190,149,1,955,0,0,21,0,0,NULL,NULL,NULL,NULL
"2019-03-01","F9","F9","F9",267,"F9","N312FR",267,11292,"DEN","Denver, CO",14908,"SNA","Santa Ana, CA",755,756,1,16,812,926,6,924,932,8,0,NULL,0,"N",149,156,134,1,846,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-01","F9","F9","F9",610,"F9",NULL,610,11292,"DEN","Denver, CO",12217,"HSV","Huntsville, AL",1614,NULL,NULL,NULL,NULL,NULL,NULL,1956,NULL,NULL,1,"B",0,"N",162,NULL,NULL,1,1048,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-10-01","F9","F9","F9",647,"F9","N205FR",647,12953,"LGA","New York, NY",11193,"CVG","Cincinnati, OH",915,1037,82,18,1055,1221,8,1149,1229,40,0,NULL,0,"N",154,112,86,1,585,0,0,0,0,40,NULL,NULL,NULL,NULL
"2019-04-01","F9","F9","F9",2823,"F9","N201FR",2823,11109,"COS","Colorado Springs, CO",14107,"PHX","Phoenix, AZ",1312,1306,-6,15,1321,1344,6,1414,1350,-24,0,NULL,0,"N",122,104,83,1,551,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-01","F9","F9","F9",646,"F9","N202FR",646,11292,"DEN","Denver, CO",11193,"CVG","Cincinnati, OH",1426,1451,25,12,1503,1904,7,1900,1911,11,0,NULL,0,"N",154,140,121,1,1069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-01","F9","F9","F9",2098,"F9","N230FR",2098,12889,"LAS","Las Vegas, NV",15304,"TPA","Tampa, FL",2125,2121,-4,10,2131,424,5,455,429,-26,0,NULL,0,"N",270,248,233,1,1984,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-05-01","F9","F9","F9",811,"F9","N211FR",811,15356,"TTN","Trenton, NJ",11697,"FLL","Fort Lauderdale, FL",1109,1111,2,12,1123,1341,21,1352,1402,10,0,NULL,0,"N",163,171,138,1,1026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-10-01","F9","F9","F9",269,"F9","N205FR",269,11292,"DEN","Denver, CO",14908,"SNA","Santa Ana, CA",1733,1723,-10,10,1733,1845,6,1902,1851,-11,0,NULL,0,"N",149,148,132,1,846,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-05-01","F9","F9","F9",418,"F9","N210FR",418,11292,"DEN","Denver, CO",10397,"ATL","Atlanta, GA",1949,1947,-2,16,2003,22,6,50,28,-22,0,NULL,0,"N",181,161,139,1,1199,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-12-03","F9","F9","F9",1590,"F9",NULL,1590,10397,"ATL","Atlanta, GA",14492,"RDU","Raleigh/Durham, NC",1308,NULL,NULL,NULL,NULL,NULL,NULL,1438,NULL,NULL,1,"A",0,"N",90,NULL,NULL,1,356,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
