"fl_date","mkt_unique_carrier","branded_code_share","mkt_carrier","mkt_carrier_fl_num","op_unique_carrier","tail_num","op_carrier_fl_num","origin_airport_id","origin","origin_city_name","dest_airport_id","dest","dest_city_name","crs_dep_time","dep_time","dep_delay","taxi_out","wheels_off","wheels_on","taxi_in","crs_arr_time","arr_time","arr_delay","cancelled","cancellation_code","diverted","dup","crs_elapsed_time","actual_elapsed_time","air_time","flights","distance","carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay","first_dep_time","total_add_gtime","longest_add_gtime","no_name"
"2018-05-01","WN","WN","WN",1098,"WN","N467WN",1098,10397,"ATL","Atlanta, GA",11433,"DTW","Detroit, MI",1555,1557,2,13,1610,1736,7,1750,1743,-7.0,0,NULL,0,"N",115,106,86,1,594,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-10-01","WN","WN","WN",1089,"WN","N8577Z",1089,13232,"MDW","Chicago, IL",11292,"DEN","Denver, CO",1015,1016,1,8,1024,1135,6,1145,1141,-4.0,0,NULL,0,"N",150,145,131,1,895,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-03-01","WN","WN","WN",2132,"WN","N913WN",2132,12892,"LAX","Los Angeles, CA",13796,"OAK","Oakland, CA",755,806,11,13,819,924,5,915,929,14,0,NULL,0,"N",80,83,65,1,337,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-02-01","WN","WN","WN",1992,"WN","N773SA",1992,10279,"AMA","Amarillo, TX",11259,"DAL","Dallas, TX",1010,1032,22,10,1042,1131,3,1120,1134,14,0,NULL,0,"N",70,62,49,1,323,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-07-01","WN","WN","WN",3068,"WN","N217JC",3068,10140,"ABQ","Albuquerque, NM",10423,"AUS","Austin, TX",1025,1036,11,9,1045,1309,4,1305,1313,8,0,NULL,0,"N",100,97,84,1,619,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-07-01","WN","WN","WN",736,"WN","N7713A",736,10140,"ABQ","Albuquerque, NM",10423,"AUS","Austin, TX",1700,1700,0,9,1709,1937,3,1940,1940,0,0,NULL,0,"N",100,100,88,1,619,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-02-01","WN","WN","WN",746,"WN","N7739A",746,10140,"ABQ","Albuquerque, NM",10821,"BWI","Baltimore, MD",850,845,-5.0,8,853,1354,5,1430,1359,-31.0,0,NULL,0,"N",220,194,181,1,1670,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-12-01","WN","WN","WN",3491,"WN","N441WN",3491,10397,"ATL","Atlanta, GA",10693,"BNA","Nashville, TN",1345,1346,1,12,1358,1341,4,1350,1345,-5.0,0,NULL,0,"N",65,59,43,1,214,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-11-01","WN","WN","WN",526,"WN","N7706A",526,12206,"HRL","Harlingen/San Benito, TX",12191,"HOU","Houston, TX",1215,1239,24,21,1300,1348,3,1320,1351,31,0,NULL,0,"N",65,72,48,1,277,0,0,7,0,24,NULL,NULL,NULL,NULL
"2018-10-01","WN","WN","WN",2637,"WN","N8638A",2637,13232,"MDW","Chicago, IL",11292,"DEN","Denver, CO",1530,1523,-7.0,12,1535,1645,4,1705,1649,-16.0,0,NULL,0,"N",155,146,130,1,895,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-06-01","WN","WN","WN",244,"WN","N7712G",244,10140,"ABQ","Albuquerque, NM",14679,"SAN","San Diego, CA",1625,1622,-3.0,10,1632,1703,2,1715,1705,-10.0,0,NULL,0,"N",110,103,91,1,628,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-01-01","WN","WN","WN",1656,"WN","N440LV",1656,11884,"GEG","Spokane, WA",11292,"DEN","Denver, CO",1345,1345,0,10,1355,1638,14,1655,1652,-3.0,0,"",0,"N",130,127,103,1,836,NULL,NULL,NULL,NULL,NULL,"",NULL,NULL,NULL
"2018-01-01","WN","WN","WN",5680,"WN","N935WN",5680,11697,"FLL","Fort Lauderdale, FL",10397,"ATL","Atlanta, GA",1250,1249,-1.0,20,1309,1435,3,1445,1438,-7.0,0,"",0,"N",115,109,86,1,581,NULL,NULL,NULL,NULL,NULL,"",NULL,NULL,NULL
"2018-03-02","WN","WN","WN",362,"WN","N486WN",362,12953,"LGA","New York, NY",10693,"BNA","Nashville, TN",735,NULL,NULL,NULL,NULL,NULL,NULL,910,NULL,NULL,1,"A",0,"N",155,NULL,NULL,1,764,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-05-01","WN","WN","WN",181,"WN","N570WN",181,10397,"ATL","Atlanta, GA",10423,"AUS","Austin, TX",2000,1957,-3.0,16,2013,2110,5,2130,2115,-15.0,0,NULL,0,"N",150,138,117,1,813,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-07-01","WN","WN","WN",2953,"WN","N465WN",2953,10140,"ABQ","Albuquerque, NM",10821,"BWI","Baltimore, MD",1610,1609,-1.0,9,1618,2155,5,2155,2200,5,0,NULL,0,"N",225,231,217,1,1670,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-12-05","WN","WN","WN",2382,"WN","N962WN",2382,14771,"SFO","San Francisco, CA",12892,"LAX","Los Angeles, CA",1010,NULL,NULL,NULL,NULL,NULL,NULL,1140,NULL,NULL,1,"C",0,"N",90,NULL,NULL,1,337,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-06-01","WN","WN","WN",1561,"WN","N783SW",1561,10140,"ABQ","Albuquerque, NM",10821,"BWI","Baltimore, MD",1555,1606,11,7,1613,2217,3,2135,2220,45,0,NULL,0,"N",220,254,244,1,1670,11,0,34,0,0,NULL,NULL,NULL,NULL
"2018-08-01","WN","WN","WN",1066,"WN","N451WN",1066,14107,"PHX","Phoenix, AZ",14869,"SLC","Salt Lake City, UT",1505,1507,2,7,1514,1725,7,1730,1732,2,0,NULL,0,"N",85,85,71,1,507,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-07-01","WN","WN","WN",2488,"WN","N7743B",2488,10140,"ABQ","Albuquerque, NM",14107,"PHX","Phoenix, AZ",710,708,-2.0,7,715,709,6,725,715,-10.0,0,NULL,0,"N",75,67,54,1,328,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-02-01","WN","WN","WN",170,"WN","N931WN",170,10397,"ATL","Atlanta, GA",11433,"DTW","Detroit, MI",1525,1519,-6.0,19,1538,1708,5,1730,1713,-17.0,0,NULL,0,"N",125,114,90,1,594,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-10-01","WN","WN","WN",3784,"WN","N8308K",3784,13232,"MDW","Chicago, IL",11292,"DEN","Denver, CO",2055,2054,-1.0,9,2103,2222,4,2225,2226,1,0,NULL,0,"N",150,152,139,1,895,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-09-01","WN","WN","WN",3117,"WN","N7847A",3117,13204,"MCO","Orlando, FL",13495,"MSY","New Orleans, LA",1220,1227,7,9,1236,1258,7,1305,1305,0,0,NULL,0,"N",105,98,82,1,551,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-01-01","WN","WN","WN",522,"WN","N8327A",522,11618,"EWR","Newark, NJ",12339,"IND","Indianapolis, IN",2015,2059,44,27,2126,2303,6,2235,2309,34,0,"",0,"N",140,130,97,1,645,0,0,0,0,34,"",NULL,NULL,NULL
"2018-05-01","WN","WN","WN",638,"WN","N7747C",638,10397,"ATL","Atlanta, GA",11433,"DTW","Detroit, MI",825,821,-4.0,20,841,1009,7,1025,1016,-9.0,0,NULL,0,"N",120,115,88,1,594,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-04-01","WN","WN","WN",2278,"WN","N7729A",2278,10140,"ABQ","Albuquerque, NM",13232,"MDW","Chicago, IL",820,817,-3.0,9,826,1134,5,1200,1139,-21.0,0,NULL,0,"N",160,142,128,1,1121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-11-01","WN","WN","WN",381,"WN","N403WN",381,12191,"HOU","Houston, TX",13851,"OKC","Oklahoma City, OK",1725,1730,5,9,1739,1837,3,1845,1840,-5.0,0,NULL,0,"N",80,70,58,1,419,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-05-01","WN","WN","WN",1674,"WN","N727SW",1674,10397,"ATL","Atlanta, GA",10423,"AUS","Austin, TX",820,819,-1.0,21,840,935,5,950,940,-10.0,0,NULL,0,"N",150,141,115,1,813,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-04-02","WN","WN","WN",1890,"WN","N477WN",1890,11618,"EWR","Newark, NJ",13232,"MDW","Chicago, IL",1210,NULL,NULL,NULL,NULL,NULL,NULL,1330,NULL,NULL,1,"B",0,"N",140,NULL,NULL,1,711,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-09-01","WN","WN","WN",6065,"WN","N8601C",6065,13204,"MCO","Orlando, FL",13796,"OAK","Oakland, CA",1440,1440,0,8,1448,1654,6,1725,1700,-25.0,0,NULL,0,"N",345,320,306,1,2438,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-11-01","WN","WN","WN",2363,"WN","N255WN",2363,12191,"HOU","Houston, TX",15370,"TUL","Tulsa, OK",1620,1621,1,26,1647,1749,5,1745,1754,9,0,NULL,0,"N",85,93,62,1,453,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-11-01","WN","WN","WN",1642,"WN","N424WN",1642,12191,"HOU","Houston, TX",15370,"TUL","Tulsa, OK",1950,1943,-7.0,7,1950,2056,4,2115,2100,-15.0,0,NULL,0,"N",85,77,66,1,453,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-01-01","WN","WN","WN",760,"WN","N258WN",760,11697,"FLL","Fort Lauderdale, FL",10423,"AUS","Austin, TX",1420,1514,54,26,1540,1724,2,1630,1726,56,0,"",0,"N",190,192,164,1,1105,4,0,2,0,50,"",NULL,NULL,NULL
"2018-06-01","WN","WN","WN",123,"WN","N7822A",123,10140,"ABQ","Albuquerque, NM",14679,"SAN","San Diego, CA",935,931,-4.0,8,939,1010,6,1025,1016,-9.0,0,NULL,0,"N",110,105,91,1,628,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-11-01","WN","WN","WN",2097,"WN","N570WN",2097,12206,"HRL","Harlingen/San Benito, TX",10423,"AUS","Austin, TX",1730,1725,-5.0,9,1734,1816,3,1840,1819,-21.0,0,NULL,0,"N",70,54,42,1,273,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
