"fl_date","mkt_unique_carrier","branded_code_share","mkt_carrier","mkt_carrier_fl_num","op_unique_carrier","tail_num","op_carrier_fl_num","origin_airport_id","origin","origin_city_name","dest_airport_id","dest","dest_city_name","crs_dep_time","dep_time","dep_delay","taxi_out","wheels_off","wheels_on","taxi_in","crs_arr_time","arr_time","arr_delay","cancelled","cancellation_code","diverted","dup","crs_elapsed_time","actual_elapsed_time","air_time","flights","distance","carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay","first_dep_time","total_add_gtime","longest_add_gtime","no_name"
"2019-08-01","AA","AA","AA",582,"AA","N163US",582,12892,"LAX","Los Angeles, CA",11298,"DFW","Dallas/Fort Worth, TX",1307,1420,73,13,1433,1908,8,1823,1916,53,0,NULL,0,"N",196,176,155,1,1235,53,0,0,0,0,NULL,NULL,NULL,NULL
"2019-03-03","AA","AA_CODESHARE","AA",4464,"YX","N103HQ",4464,12217,"HSV","Huntsville, AL",11278,"DCA","Washington, DC",1603,NULL,NULL,NULL,NULL,NULL,NULL,1850,NULL,NULL,1,"C",0,"N",107,NULL,NULL,1,613,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-12-03","AA","AA","AA",2146,"AA","N958UW",2146,12953,"LGA","New York, NY",10721,"BOS","Boston, MA",1400,NULL,NULL,NULL,NULL,NULL,NULL,1518,NULL,NULL,1,"C",0,"N",78,NULL,NULL,1,184,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-12-03","AA","AA","AA",2146,"AA","N958UW",2146,10721,"BOS","Boston, MA",12953,"LGA","New York, NY",1600,NULL,NULL,NULL,NULL,NULL,NULL,1728,NULL,NULL,1,"C",0,"N",88,NULL,NULL,1,184,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-07-01","AA","AA_CODESHARE","AA",5330,"OH","N705PS",5330,10581,"BGR","Bangor, ME",11278,"DCA","Washington, DC",551,NULL,NULL,NULL,NULL,NULL,NULL,759,NULL,NULL,1,"A",0,"N",128,NULL,NULL,1,590,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-05-01","AA","AA_CODESHARE","AA",4539,"YX","N125HQ",4539,11278,"DCA","Washington, DC",14122,"PIT","Pittsburgh, PA",2000,1953,-7,17,2010,2047,6,2107,2053,-14,0,NULL,0,"N",67,60,37,1,204,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-01","AA","AA_CODESHARE","AA",5606,"OH","N575NN",5606,13577,"MYR","Myrtle Beach, SC",11057,"CLT","Charlotte, NC",2157,2158,1,10,2208,2248,20,2311,2308,-3,0,NULL,0,"N",74,70,40,1,157,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-01","AA","AA","AA",3,"AA","N101NN",3,12478,"JFK","New York, NY",12892,"LAX","Los Angeles, CA",1229,1227,-2,16,1243,1458,4,1526,1502,-24,0,NULL,0,"N",357,335,315,1,2475,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-12-02","AA","AA_CODESHARE","AA",4882,"PT","N608LM",4882,14100,"PHL","Philadelphia, PA",13342,"MKE","Milwaukee, WI",1305,NULL,NULL,NULL,NULL,NULL,NULL,1432,NULL,NULL,1,"B",0,"N",147,NULL,NULL,1,690,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-01","AA","AA","AA",6,"AA","N789AN",6,13830,"OGG","Kahului, HI",11298,"DFW","Dallas/Fort Worth, TX",1755,2122,207,15,2137,914,8,610,922,192,0,NULL,0,"N",435,420,397,1,3711,192,0,0,0,0,NULL,NULL,NULL,NULL
"2019-03-03","AA","AA_CODESHARE","AA",3378,"MQ","N852AE",3378,12953,"LGA","New York, NY",14122,"PIT","Pittsburgh, PA",2101,NULL,NULL,NULL,NULL,NULL,NULL,2229,NULL,NULL,1,"B",0,"N",88,NULL,NULL,1,335,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-10-01","AA","AA_CODESHARE","AA",5126,"OH","N568NN",5126,14576,"ROC","Rochester, NY",11057,"CLT","Charlotte, NC",1137,1130,-7,10,1140,1306,15,1343,1321,-22,0,NULL,0,"N",126,111,86,1,573,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-01","AA","AA","AA",218,"AA","N355PU",218,11057,"CLT","Charlotte, NC",13303,"MIA","Miami, FL",1325,1342,17,26,1408,1542,5,1535,1547,12,0,NULL,0,"N",130,125,94,1,650,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-01","AA","AA_CODESHARE","AA",5810,"YV","N907FJ",5810,11298,"DFW","Dallas/Fort Worth, TX",11775,"FSD","Sioux Falls, SD",1854,1859,5,20,1919,2058,5,2100,2103,3,0,NULL,0,"N",126,124,99,1,737,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-06-01","AA","AA","AA",2320,"AA","N553UW",2320,14107,"PHX","Phoenix, AZ",10721,"BOS","Boston, MA",1237,1233,-4,28,1301,2035,10,2037,2045,8,0,NULL,0,"N",300,312,274,1,2300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-04-29","AA","AA","AA",2,"AA","N104NN",2,12892,"LAX","Los Angeles, CA",12478,"JFK","New York, NY",900,855,-5,NULL,NULL,NULL,NULL,1732,NULL,NULL,1,"C",0,"N",332,NULL,NULL,1,2475,NULL,NULL,NULL,NULL,NULL,"855.0",45,45,NULL
"2019-10-01","AA","AA_CODESHARE","AA",5121,"OH","N598NN",5121,10868,"CAE","Columbia, SC",11057,"CLT","Charlotte, NC",641,637,-4,12,649,713,6,746,719,-27,0,NULL,0,"N",65,42,24,1,88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-07-01","AA","AA_CODESHARE","AA",5186,"OH","N514AE",5186,10868,"CAE","Columbia, SC",11057,"CLT","Charlotte, NC",541,NULL,NULL,NULL,NULL,NULL,NULL,639,NULL,NULL,1,"A",0,"N",58,NULL,NULL,1,88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-04-29","AA","AA","AA",3,"AA","N110AN",3,12478,"JFK","New York, NY",12892,"LAX","Los Angeles, CA",1200,1154,-6,18,1212,1449,7,1522,1456,-26,0,NULL,0,"N",382,362,337,1,2475,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-04-29","AA","AA","AA",4,"AA","N108NN",4,12892,"LAX","Los Angeles, CA",12478,"JFK","New York, NY",1100,1236,96,13,1249,2037,9,1934,2046,72,0,NULL,0,"N",334,310,288,1,2475,0,0,23,0,49,NULL,NULL,NULL,NULL
"2019-09-01","AA","AA","AA",850,"AA","N120EE",850,11298,"DFW","Dallas/Fort Worth, TX",12892,"LAX","Los Angeles, CA",712,710,-2,12,722,801,8,836,809,-27,0,NULL,0,"N",204,179,159,1,1235,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-05-01","AA","AA_CODESHARE","AA",4541,"YX","N101HQ",4541,13198,"MCI","Kansas City, MO",14100,"PHL","Philadelphia, PA",1058,1054,-4,10,1104,1416,7,1439,1423,-16,0,NULL,0,"N",161,149,132,1,1038,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
