"fl_date","mkt_unique_carrier","branded_code_share","mkt_carrier","mkt_carrier_fl_num","op_unique_carrier","tail_num","op_carrier_fl_num","origin_airport_id","origin","origin_city_name","dest_airport_id","dest","dest_city_name","crs_dep_time","dep_time","dep_delay","taxi_out","wheels_off","wheels_on","taxi_in","crs_arr_time","arr_time","arr_delay","cancelled","cancellation_code","diverted","dup","crs_elapsed_time","actual_elapsed_time","air_time","flights","distance","carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay","first_dep_time","total_add_gtime","longest_add_gtime","no_name"
"2019-10-01","UA","UA_CODESHARE","UA",5026,"OO","N946SW",5026,11292,"DEN","Denver, CO",10558,"BFF","Scottsbluff, NE",1510,1503,-7,11,1514,2044,3,1604,2047,NULL,0,NULL,1,"N",54,NULL,NULL,1,150,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-03-02","UA","UA_CODESHARE","UA",4985,"C5",NULL,4985,14307,"PVD","Providence, RI",11618,"EWR","Newark, NJ",945,NULL,NULL,NULL,NULL,NULL,NULL,1113,NULL,NULL,1,"B",0,"N",88,NULL,NULL,1,160,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-05-01","UA","UA_CODESHARE","UA",6158,"YV","N89321",6158,12266,"IAH","Houston, TX",10693,"BNA","Nashville, TN",2000,1958,-2,18,2016,2141,7,2154,2148,-6,0,NULL,0,"N",114,110,85,1,657,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-10-01","UA","UA_CODESHARE","UA",5027,"OO","N908SW",5027,14025,"PBG","Plattsburgh, NY",12264,"IAD","Washington, DC",930,1033,63,6,1039,1145,6,1113,1151,38,0,NULL,0,"N",103,78,66,1,444,38,0,0,0,0,NULL,NULL,NULL,NULL
"2019-07-01","UA","UA_CODESHARE","UA",5025,"OO","N915SW",5025,11468,"EAR","Kearney, NE",11292,"DEN","Denver, CO",1610,1800,110,44,1844,1835,7,1629,1842,133,0,NULL,0,"N",79,102,51,1,305,0,0,133,0,0,NULL,NULL,NULL,NULL
"2019-07-02","UA","UA_CODESHARE","UA",3927,"ZW",NULL,3927,13930,"ORD","Chicago, IL",10868,"CAE","Columbia, SC",2105,NULL,NULL,NULL,NULL,NULL,NULL,17,NULL,NULL,1,"B",0,"N",132,NULL,NULL,1,666,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-01","UA","UA_CODESHARE","UA",5007,"OO","N907EV",5007,13930,"ORD","Chicago, IL",10431,"AVL","Asheville, NC",645,718,33,42,800,1017,3,935,1020,45,0,NULL,0,"N",110,122,77,1,536,0,0,12,0,33,NULL,NULL,NULL,NULL
"2019-04-29","UA","UA_CODESHARE","UA",3970,"EV","N16981",3970,10581,"BGR","Bangor, ME",11618,"EWR","Newark, NJ",600,550,-10,14,604,722,24,759,746,-13,0,NULL,0,"N",119,116,78,1,393,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-01","UA","UA","UA",2426,"UA","N889UA",2426,12266,"IAH","Houston, TX",10721,"BOS","Boston, MA",955,950,-5,27,1017,1416,4,1426,1420,-6,0,NULL,0,"N",211,210,179,1,1597,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-01","UA","UA","UA",2427,"UA","N427UA",2427,13495,"MSY","New Orleans, LA",12266,"IAH","Houston, TX",520,517,-3,12,529,623,7,640,630,-10,0,NULL,0,"N",80,73,54,1,305,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-06-01","UA","UA","UA",2429,"UA","N474UA",2429,11618,"EWR","Newark, NJ",11292,"DEN","Denver, CO",1659,1654,-5,44,1738,1923,6,1925,1929,4,0,NULL,0,"N",266,275,225,1,1605,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-01","UA","UA","UA",2427,"UA","N54711",2427,11057,"CLT","Charlotte, NC",11618,"EWR","Newark, NJ",700,455,1315,16,511,622,6,857,628,1291,0,NULL,0,"N",117,93,71,1,529,1291,0,0,0,0,NULL,NULL,NULL,NULL
"2019-08-01","UA","UA","UA",2425,"UA","N69816",2425,13204,"MCO","Orlando, FL",12266,"IAH","Houston, TX",1525,1518,-7,48,1606,1703,8,1656,1711,15,0,NULL,0,"N",151,173,117,1,854,0,0,15,0,0,NULL,NULL,NULL,NULL
"2019-05-01","UA","UA_CODESHARE","UA",6054,"YV","N88301",6054,11193,"CVG","Cincinnati, OH",12266,"IAH","Houston, TX",1500,1458,-2,13,1511,1630,13,1655,1643,-12,0,NULL,0,"N",175,165,139,1,871,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-03-03","UA","UA_CODESHARE","UA",3467,"YX","N732YX",3467,11278,"DCA","Washington, DC",11618,"EWR","Newark, NJ",1931,NULL,NULL,NULL,NULL,NULL,NULL,2100,NULL,NULL,1,"C",0,"N",89,NULL,NULL,1,199,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-01","UA","UA_CODESHARE","UA",5008,"OO","N930SW",5008,11292,"DEN","Denver, CO",14794,"SGU","St. George, UT",1855,1905,10,35,1940,2052,7,2050,2059,9,0,NULL,0,"N",115,114,72,1,517,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-06-01","UA","UA","UA",2421,"UA","N76503",2421,12266,"IAH","Houston, TX",12889,"LAS","Las Vegas, NV",800,752,-8,14,806,849,6,920,855,-25,0,NULL,0,"N",200,183,163,1,1222,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-01","UA","UA","UA",2415,"UA","N37267",2415,11618,"EWR","Newark, NJ",14057,"PDX","Portland, OR",830,830,0,26,856,1128,4,1151,1132,-19,0,NULL,0,"N",381,362,332,1,2434,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-04-29","UA","UA_CODESHARE","UA",3968,"EV","N905EV",3968,12266,"IAH","Houston, TX",12217,"HSV","Huntsville, AL",2020,2016,-4,17,2033,2152,6,2205,2158,-7,0,NULL,0,"N",105,102,79,1,595,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
