"fl_date","mkt_unique_carrier","branded_code_share","mkt_carrier","mkt_carrier_fl_num","op_unique_carrier","tail_num","op_carrier_fl_num","origin_airport_id","origin","origin_city_name","dest_airport_id","dest","dest_city_name","crs_dep_time","dep_time","dep_delay","taxi_out","wheels_off","wheels_on","taxi_in","crs_arr_time","arr_time","arr_delay","cancelled","cancellation_code","diverted","dup","crs_elapsed_time","actual_elapsed_time","air_time","flights","distance","carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay","first_dep_time","total_add_gtime","longest_add_gtime","no_name"
"2019-10-01","WN","WN","WN",684,"WN","N457WN",684,10140,"ABQ","Albuquerque, NM",11259,"DAL","Dallas, TX",2000,2139,99,7,2146,9,3,2235,12,97,0,NULL,0,"N",95,93,83,1,580,3,0,0,0,94,NULL,NULL,NULL,NULL
"2019-12-01","WN","WN","WN",3318,"WN","N7737E",3318,10257,"ALB","Albany, NY",10821,"BWI","Baltimore, MD",905,902,-3,7,909,1011,4,1025,1015,-10,0,NULL,0,"N",80,73,62,1,289,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-01","WN","WN","WN",2445,"WN","N761RR",2445,14679,"SAN","San Diego, CA",14107,"PHX","Phoenix, AZ",1905,NULL,NULL,NULL,NULL,NULL,NULL,2020,NULL,NULL,1,"A",0,"N",75,NULL,NULL,1,304,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-01","WN","WN","WN",1681,"WN","N456WN",1681,10140,"ABQ","Albuquerque, NM",10821,"BWI","Baltimore, MD",1430,1434,4,13,1447,2011,5,2020,2016,-4,0,NULL,0,"N",230,222,204,1,1670,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-01","WN","WN","WN",3249,"WN","N8653A",3249,10140,"ABQ","Albuquerque, NM",12889,"LAS","Las Vegas, NV",1855,1851,-4,8,1859,1912,5,1930,1917,-13,0,NULL,0,"N",95,86,73,1,486,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-06-01","WN","WN","WN",3046,"WN","N8683D",3046,10140,"ABQ","Albuquerque, NM",13232,"MDW","Chicago, IL",845,843,-2,9,852,1203,4,1225,1207,-18,0,NULL,0,"N",160,144,131,1,1121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-01","WN","WN","WN",1419,"WN","N704SW",1419,10140,"ABQ","Albuquerque, NM",12889,"LAS","Las Vegas, NV",955,952,-3,8,1000,1011,2,1025,1013,-12,0,NULL,0,"N",90,81,71,1,486,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-07-01","WN","WN","WN",702,"WN","N8568Z",702,13204,"MCO","Orlando, FL",12391,"ISP","Islip, NY",1625,1620,-5,12,1632,1840,4,1855,1844,-11,0,NULL,0,"N",150,144,128,1,971,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-12-01","WN","WN","WN",743,"WN","N440LV",743,10140,"ABQ","Albuquerque, NM",11259,"DAL","Dallas, TX",605,601,-4,14,615,827,4,845,831,-14,0,NULL,0,"N",100,90,72,1,580,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-06-01","WN","WN","WN",3399,"WN","N203WN",3399,10397,"ATL","Atlanta, GA",11066,"CMH","Columbus, OH",1935,1948,13,10,1958,2105,4,2110,2109,-1,0,NULL,0,"N",95,81,67,1,447,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-04-01","WN","WN","WN",1600,"WN","N915WN",1600,13342,"MKE","Milwaukee, WI",11292,"DEN","Denver, CO",1450,NULL,NULL,NULL,NULL,NULL,NULL,1625,NULL,NULL,1,"A",0,"N",155,NULL,NULL,1,896,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-02-01","WN","WN","WN",309,"WN","N903WN",309,10140,"ABQ","Albuquerque, NM",11259,"DAL","Dallas, TX",1605,1645,40,11,1656,1918,4,1845,1922,37,0,NULL,0,"N",100,97,82,1,580,0,0,0,0,37,NULL,NULL,NULL,NULL
"2019-11-01","WN","WN","WN",236,"WN","N7747C",236,10397,"ATL","Atlanta, GA",10821,"BWI","Baltimore, MD",830,832,2,13,845,1004,2,1020,1006,-14,0,NULL,0,"N",110,94,79,1,577,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-12-01","WN","WN","WN",3672,"WN","N8315C",3672,10140,"ABQ","Albuquerque, NM",10821,"BWI","Baltimore, MD",1200,1223,23,12,1235,1732,4,1735,1736,1,0,NULL,0,"N",215,193,177,1,1670,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-01-01","WN","WN","WN",1959,"WN","N297WN",1959,10140,"ABQ","Albuquerque, NM",10821,"BWI","Baltimore, MD",930,928,-2,15,943,1436,4,1500,1440,-20,0,NULL,0,"N",210,192,173,1,1670,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-01","WN","WN","WN",2319,"WN","N449WN",2319,10140,"ABQ","Albuquerque, NM",13232,"MDW","Chicago, IL",910,911,1,14,925,1233,4,1250,1237,-13,0,NULL,0,"N",160,146,128,1,1121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
