"fl_date","mkt_unique_carrier","branded_code_share","mkt_carrier","mkt_carrier_fl_num","op_unique_carrier","tail_num","op_carrier_fl_num","origin_airport_id","origin","origin_city_name","dest_airport_id","dest","dest_city_name","crs_dep_time","dep_time","dep_delay","taxi_out","wheels_off","wheels_on","taxi_in","crs_arr_time","arr_time","arr_delay","cancelled","cancellation_code","diverted","dup","crs_elapsed_time","actual_elapsed_time","air_time","flights","distance","carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay","first_dep_time","total_add_gtime","longest_add_gtime","no_name"
"2018-10-01","F9","F9","F9",1885,"F9","N220FR",1885,14492,"RDU","Raleigh/Durham, NC",14683,"SAT","San Antonio, TX",705,743,38,19,802,940,6,922,946,24,0,NULL,0,"N",197,183,158,1,1224,24,0,0,0,0,NULL,NULL,NULL,NULL
"2018-05-01","F9","F9","F9",1120,"F9","N202FR",1120,12889,"LAS","Las Vegas, NV",11193,"CVG","Cincinnati, OH",1605,1846,161,11,1857,102,8,2257,110,133,0,NULL,0,"N",232,204,185,1,1678,0,0,0,0,133,NULL,NULL,NULL,NULL
"2018-03-01","F9","F9","F9",429,"F9","N213FR",429,10397,"ATL","Atlanta, GA",11292,"DEN","Denver, CO",815,807,-8,14,821,926,21,949,947,-2,0,NULL,0,"N",214,220,185,1,1199,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-11-01","F9","F9","F9",1395,"F9",NULL,1395,11042,"CLE","Cleveland, OH",15304,"TPA","Tampa, FL",735,NULL,NULL,NULL,NULL,NULL,NULL,1006,NULL,NULL,1,"A",0,"N",151,NULL,NULL,1,927,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-03-01","F9","F9","F9",1994,"F9","N211FR",1994,12889,"LAS","Las Vegas, NV",13485,"MSN","Madison, WI",920,910,-10,26,936,1422,5,1440,1427,-13,0,NULL,0,"N",200,197,166,1,1454,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-06-01","F9","F9","F9",1303,"F9",NULL,1303,13487,"MSP","Minneapolis, MN",10423,"AUS","Austin, TX",1051,NULL,NULL,NULL,NULL,NULL,NULL,1349,NULL,NULL,1,"A",0,"N",178,NULL,NULL,1,1042,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-08-01","F9","F9","F9",509,"F9","N206FR",509,12953,"LGA","New York, NY",11292,"DEN","Denver, CO",2250,16,86,62,118,258,8,109,306,117,0,NULL,0,"N",259,290,220,1,1620,0,0,117,0,0,NULL,NULL,NULL,NULL
"2018-07-01","F9","F9","F9",369,"F9","N201FR",369,11292,"DEN","Denver, CO",13891,"ONT","Ontario, CA",745,800,15,15,815,858,5,904,903,-1,0,NULL,0,"N",139,123,103,1,819,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-04-01","F9","F9","F9",426,"F9","N203FR",426,11292,"DEN","Denver, CO",10397,"ATL","Atlanta, GA",1959,2028,29,14,2042,51,8,56,59,3,0,NULL,0,"N",177,151,129,1,1199,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-07-01","F9","F9","F9",631,"F9","N207FR",631,11292,"DEN","Denver, CO",10140,"ABQ","Albuquerque, NM",2205,2204,-1,8,2212,2303,8,2330,2311,-19,0,NULL,0,"N",85,67,51,1,349,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-08-01","F9","F9","F9",1157,"F9","N206FR",1157,11193,"CVG","Cincinnati, OH",14683,"SAT","San Antonio, TX",1243,1234,-9,9,1243,1416,8,1434,1424,-10,0,NULL,0,"N",171,170,153,1,1024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-06-01","F9","F9","F9",409,"F9",NULL,409,11292,"DEN","Denver, CO",12892,"LAX","Los Angeles, CA",2205,NULL,NULL,NULL,NULL,NULL,NULL,2344,NULL,NULL,1,"A",0,"N",159,NULL,NULL,1,862,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-04-01","F9","F9","F9",634,"F9","N203FR",634,11292,"DEN","Denver, CO",15370,"TUL","Tulsa, OK",1450,1442,-8,14,1456,1704,8,1727,1712,-15,0,NULL,0,"N",97,90,68,1,541,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
