"fl_date","mkt_unique_carrier","branded_code_share","mkt_carrier","mkt_carrier_fl_num","op_unique_carrier","tail_num","op_carrier_fl_num","origin_airport_id","origin","origin_city_name","dest_airport_id","dest","dest_city_name","crs_dep_time","dep_time","dep_delay","taxi_out","wheels_off","wheels_on","taxi_in","crs_arr_time","arr_time","arr_delay","cancelled","cancellation_code","diverted","dup","crs_elapsed_time","actual_elapsed_time","air_time","flights","distance","carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay","first_dep_time","total_add_gtime","longest_add_gtime","no_name"
"2018-07-01","NK","NK","NK",470,"NK","N683NK",470,12889,"LAS","Las Vegas, NV",11298,"DFW","Dallas/Fort Worth, TX",1157,1153,-4,27,1220,1642,16,1643,1658,15,0,NULL,0,"N",166,185,142,1,1055,0,0,15,0,0,NULL,NULL,NULL,NULL
"2018-07-01","NK","NK","NK",469,"NK","N683NK",469,11697,"FLL","Fort Lauderdale, FL",11298,"DFW","Dallas/Fort Worth, TX",710,707,-3,14,721,855,10,908,905,-3,0,NULL,0,"N",178,178,154,1,1119,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-01-01","NK","NK","NK",364,"NK","N603NK",364,10821,"BWI","Baltimore, MD",14635,"RSW","Fort Myers, FL",900,856,-4,12,908,1130,3,1140,1133,-7,0,"",0,"N",160,157,142,1,919,NULL,NULL,NULL,NULL,NULL,"",NULL,NULL,NULL
"2018-02-01","NK","NK","NK",1006,"NK","N640NK",1006,11697,"FLL","Fort Lauderdale, FL",14100,"PHL","Philadelphia, PA",1440,1437,-3,9,1446,1702,10,1722,1712,-10,0,NULL,0,"N",162,155,136,1,992,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-09-01","NK","NK","NK",226,"NK","N624NK",226,13577,"MYR","Myrtle Beach, SC",12265,"IAG","Niagara Falls, NY",1155,1145,-10,10,1155,1320,7,1344,1327,-17,0,NULL,0,"N",109,102,85,1,650,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-08-01","NK","NK","NK",440,"NK","N523NK",440,11697,"FLL","Fort Lauderdale, FL",11042,"CLE","Cleveland, OH",1550,1550,0,22,1612,1831,9,1842,1840,-2,0,NULL,0,"N",172,170,139,1,1062,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-05-01","NK","NK","NK",141,"NK","N605NK",141,10821,"BWI","Baltimore, MD",12892,"LAX","Los Angeles, CA",910,904,-6,11,915,1129,6,1153,1135,-18,0,NULL,0,"N",343,331,314,1,2329,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-05-01","NK","NK","NK",147,"NK","N635NK",147,10158,"ACY","Atlantic City, NJ",10397,"ATL","Atlanta, GA",1325,1319,-6,12,1331,1508,24,1538,1532,-6,0,NULL,0,"N",133,133,97,1,679,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-03-01","NK","NK","NK",665,"NK","N536NK",665,11697,"FLL","Fort Lauderdale, FL",13495,"MSY","New Orleans, LA",2200,2207,7,17,2224,2259,6,2306,2305,-1,0,NULL,0,"N",126,118,95,1,674,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-09-01","NK","NK","NK",254,"NK","N617NK",254,11298,"DFW","Dallas/Fort Worth, TX",10721,"BOS","Boston, MA",710,744,34,12,756,1205,7,1201,1212,11,0,NULL,0,"N",231,208,189,1,1562,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-10-01","NK","NK","NK",725,"NK","N602NK",725,13204,"MCO","Orlando, FL",12889,"LAS","Las Vegas, NV",1737,1736,-1,31,1807,1924,6,1941,1930,-11,0,NULL,0,"N",304,294,257,1,2039,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
