"fl_date","mkt_unique_carrier","branded_code_share","mkt_carrier","mkt_carrier_fl_num","op_unique_carrier","tail_num","op_carrier_fl_num","origin_airport_id","origin","origin_city_name","dest_airport_id","dest","dest_city_name","crs_dep_time","dep_time","dep_delay","taxi_out","wheels_off","wheels_on","taxi_in","crs_arr_time","arr_time","arr_delay","cancelled","cancellation_code","diverted","dup","crs_elapsed_time","actual_elapsed_time","air_time","flights","distance","carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay","first_dep_time","total_add_gtime","longest_add_gtime","no_name"
"2018-08-01","B6","B6","B6",2820,"B6","N989JB",2820,14679,"SAN","San Diego, CA",10721,"BOS","Boston, MA",1134,1131,-3,23,1154,1959,18,2011,2017,6,0,NULL,0,"N",337,346,305,1,2588,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-07-01","B6","B6","B6",221,"B6","N507JB",221,10721,"BOS","Boston, MA",14027,"PBI","West Palm Beach/Palm Beach, FL",2159,2221,22,20,2241,112,3,110,115,5,0,NULL,0,"N",191,174,151,1,1197,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-12-01","B6","B6","B6",2625,"B6","N355JB",2625,14492,"RDU","Raleigh/Durham, NC",11697,"FLL","Fort Lauderdale, FL",1650,1649,-1,14,1703,1842,4,1850,1846,-4,0,NULL,0,"N",120,117,99,1,680,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-02-01","B6","B6","B6",19,"B6","N984JB",19,10721,"BOS","Boston, MA",14679,"SAN","San Diego, CA",1635,1633,-2,19,1652,1951,2,2010,1953,-17,0,NULL,0,"N",395,380,359,1,2588,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-04-01","B6","B6","B6",6,"B6","N583JB",6,11697,"FLL","Fort Lauderdale, FL",11618,"EWR","Newark, NJ",1853,1907,14,22,1929,2151,9,2155,2200,5,0,NULL,0,"N",182,173,142,1,1065,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-10-02","B6","B6","B6",1332,"B6","N373JB",1332,12953,"LGA","New York, NY",10721,"BOS","Boston, MA",1930,NULL,NULL,NULL,NULL,NULL,NULL,2051,NULL,NULL,1,"B",0,"N",81,NULL,NULL,1,184,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-12-01","B6","B6","B6",2127,"B6","N304JB",2127,10721,"BOS","Boston, MA",10821,"BWI","Baltimore, MD",1019,1134,75,18,1152,1258,4,1149,1302,73,0,NULL,0,"N",90,88,66,1,369,0,0,73,0,0,NULL,NULL,NULL,NULL
"2018-11-01","B6","B6","B6",1210,"B6","N358JB",1210,12451,"JAX","Jacksonville, FL",10721,"BOS","Boston, MA",1205,1153,-12,13,1206,1405,5,1435,1410,-25,0,NULL,0,"N",150,137,119,1,1010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-05-01","B6","B6","B6",14,"B6","N559JB",14,12954,"LGB","Long Beach, CA",12478,"JFK","New York, NY",2057,2053,-4,10,2103,449,5,513,454,-19,0,NULL,0,"N",316,301,286,1,2465,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-03-02","B6","B6","B6",225,"B6","N958JB",225,12478,"JFK","New York, NY",15304,"TPA","Tampa, FL",1758,NULL,NULL,NULL,NULL,NULL,NULL,2101,NULL,NULL,1,"B",0,"N",183,NULL,NULL,1,1005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-06-01","B6","B6","B6",1183,"B6","N970JB",1183,12478,"JFK","New York, NY",13204,"MCO","Orlando, FL",1540,1557,17,34,1631,1841,10,1851,1851,0,0,NULL,0,"N",191,174,130,1,944,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-07-01","B6","B6","B6",135,"B6","N708JB",135,12478,"JFK","New York, NY",14107,"PHX","Phoenix, AZ",2023,2020,-3,50,2110,2252,3,2303,2255,-8,0,NULL,0,"N",340,335,282,1,2153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-10-02","B6","B6","B6",316,"B6","N375JB",316,10792,"BUF","Buffalo, NY",10721,"BOS","Boston, MA",2014,NULL,NULL,NULL,NULL,NULL,NULL,2136,NULL,NULL,1,"C",0,"N",82,NULL,NULL,1,395,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-12-01","B6","B6","B6",2116,"B6","N348JB",2116,12451,"JAX","Jacksonville, FL",11278,"DCA","Washington, DC",1044,1035,-9,14,1049,1209,3,1228,1212,-16,0,NULL,0,"N",104,97,80,1,634,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-03-02","B6","B6","B6",1332,"B6","N307JB",1332,12953,"LGA","New York, NY",10721,"BOS","Boston, MA",1930,NULL,NULL,NULL,NULL,NULL,NULL,2053,NULL,NULL,1,"B",0,"N",83,NULL,NULL,1,184,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-11-01","B6","B6","B6",532,"B6","N613JB",532,12954,"LGB","Long Beach, CA",14869,"SLC","Salt Lake City, UT",1536,1525,-11,10,1535,1807,2,1818,1809,-9,0,NULL,0,"N",102,104,92,1,588,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-02-01","B6","B6","B6",21,"B6","N768JB",21,10721,"BOS","Boston, MA",14027,"PBI","West Palm Beach/Palm Beach, FL",1133,1124,-9,16,1140,1440,3,1500,1443,-17,0,NULL,0,"N",207,199,180,1,1197,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-01-01","B6","B6","B6",5,"B6","N520JB",5,11618,"EWR","Newark, NJ",11697,"FLL","Fort Lauderdale, FL",725,720,-5,11,731,1022,10,1030,1032,2,0,"",0,"N",185,192,171,1,1065,NULL,NULL,NULL,NULL,NULL,"",NULL,NULL,NULL
"2018-08-01","B6","B6","B6",2911,"B6","N633JB",2911,12478,"JFK","New York, NY",12889,"LAS","Las Vegas, NV",1229,1247,18,17,1304,1454,7,1504,1501,-3,0,NULL,0,"N",335,314,290,1,2248,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-03-02","B6","B6","B6",1326,"B6","N183JB",1326,10821,"BWI","Baltimore, MD",10721,"BOS","Boston, MA",1856,NULL,NULL,NULL,NULL,NULL,NULL,2019,NULL,NULL,1,"B",0,"N",83,NULL,NULL,1,369,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-09-01","B6","B6","B6",14,"B6","N580JB",14,12954,"LGB","Long Beach, CA",12478,"JFK","New York, NY",2046,2129,43,16,2145,545,7,505,552,47,0,NULL,0,"N",319,323,300,1,2465,14,0,4,0,29,NULL,NULL,NULL,NULL
"2018-05-01","B6","B6","B6",1,"B6","N952JB",1,12478,"JFK","New York, NY",11697,"FLL","Fort Lauderdale, FL",1011,1012,1,20,1032,1254,8,1319,1302,-17,0,NULL,0,"N",188,170,142,1,1069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-06-01","B6","B6","B6",1189,"B6","N355JB",1189,10721,"BOS","Boston, MA",11278,"DCA","Washington, DC",1800,1815,15,29,1844,1951,10,1944,2001,17,0,NULL,0,"N",104,106,67,1,399,15,0,2,0,0,NULL,NULL,NULL,NULL
"2018-03-02","B6","B6","B6",1011,"B6","N298JB",1011,10721,"BOS","Boston, MA",13930,"ORD","Chicago, IL",1757,NULL,NULL,NULL,NULL,NULL,NULL,1958,NULL,NULL,1,"B",0,"N",181,NULL,NULL,1,867,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-11-01","B6","B6","B6",531,"B6","N613JB",531,14869,"SLC","Salt Lake City, UT",12954,"LGB","Long Beach, CA",1900,1851,-9,13,1904,1920,3,1950,1923,-27,0,NULL,0,"N",110,92,76,1,588,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-08-01","B6","B6","B6",430,"B6","N793JB",430,14893,"SMF","Sacramento, CA",10721,"BOS","Boston, MA",2157,2155,-2,10,2205,604,4,620,608,-12,0,NULL,0,"N",323,313,299,1,2636,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-10-01","B6","B6","B6",102,"B6","N318JB",102,12478,"JFK","New York, NY",10792,"BUF","Buffalo, NY",1850,1849,-1,29,1918,2014,3,2027,2017,-10,0,NULL,0,"N",97,88,56,1,301,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-08-01","B6","B6","B6",2889,"B6","N663JB",2889,11618,"EWR","Newark, NJ",14843,"SJU","San Juan, PR",2100,2335,155,34,9,341,9,58,350,172,0,NULL,0,"N",238,255,212,1,1608,29,0,17,0,126,NULL,NULL,NULL,NULL
"2018-01-01","B6","B6","B6",3,"B6","N965JB",3,12478,"JFK","New York, NY",14843,"SJU","San Juan, PR",1110,1138,28,28,1206,1626,4,1558,1630,32,0,"",0,"N",228,232,200,1,1598,22,0,4,0,6,"",NULL,NULL,NULL
"2018-04-01","B6","B6","B6",1,"B6","N958JB",1,12478,"JFK","New York, NY",11697,"FLL","Fort Lauderdale, FL",1011,1008,-3,15,1023,1253,4,1319,1257,-22,0,NULL,0,"N",188,169,150,1,1069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-11-01","B6","B6","B6",530,"B6","N653JB",530,14679,"SAN","San Diego, CA",11697,"FLL","Fort Lauderdale, FL",2035,2037,2,20,2057,415,6,420,421,1,0,NULL,0,"N",285,284,258,1,2269,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-07-02","B6","B6","B6",21,"B6","N337JB",21,10721,"BOS","Boston, MA",14027,"PBI","West Palm Beach/Palm Beach, FL",1207,NULL,NULL,NULL,NULL,NULL,NULL,1521,NULL,NULL,1,"A",0,"N",194,NULL,NULL,1,1197,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2018-05-01","B6","B6","B6",15,"B6","N947JB",15,12478,"JFK","New York, NY",14771,"SFO","San Francisco, CA",710,704,-6,23,727,1015,7,1049,1022,-27,0,NULL,0,"N",399,378,348,1,2586,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
